fromNode	toNode	weight	direction	fromAltName	toAltName
DAAM1	WDR44	0.440656971996347	undirected	NA	NA
DAAM1	MAP1LC3B	0.441955850471696	undirected	NA	NA
DAAM1	PRUNE1	0.444986666939768	undirected	NA	NA
DAAM1	MBNL1	0.449360746806563	undirected	NA	NA
DAAM1	ASAP1	0.43217153335839	undirected	NA	NA
DAAM1	YWHAZ	0.443695541193151	undirected	NA	NA
DAAM1	HOOK3	0.439280604156899	undirected	NA	NA
DAAM1	LIMS1	0.450652648120398	undirected	NA	NA
DAAM1	TLK1	0.445841602852421	undirected	NA	NA
DAAM1	LRBA	0.449848411709717	undirected	NA	NA
DNAJB6	YWHAE	0.437929248203349	undirected	NA	NA
DNAJB6	CLCN3	0.436601654931298	undirected	NA	NA
DNAJB6	CORO1C	0.437856964664441	undirected	NA	NA
DNAJB6	KCTD20	0.43747785738216	undirected	NA	NA
DNAJB6	SSX2IP	0.452629711360292	undirected	NA	NA
DNAJB6	PRDX6	0.442192489319787	undirected	NA	NA
DNAJB6	MAX	0.449899017337376	undirected	NA	NA
DNAJB6	RAP1B	0.439551223530059	undirected	NA	NA
DNAJB6	PTPN12	0.446714706033373	undirected	NA	NA
DNAJB6	MPP1	0.439872033156204	undirected	NA	NA
DNAJB6	WDR44	0.433571322090892	undirected	NA	NA
DNAJB6	MAP1LC3B	0.439188794719646	undirected	NA	NA
DNAJB6	PRUNE1	0.446667925167681	undirected	NA	NA
DNAJB6	MBNL1	0.443190637533687	undirected	NA	NA
DNAJB6	ASAP1	0.433902107853666	undirected	NA	NA
DNAJB6	YWHAZ	0.44058317644277	undirected	NA	NA
DNAJB6	HOOK3	0.435662468082552	undirected	NA	NA
DNAJB6	LIMS1	0.447458465671036	undirected	NA	NA
DNAJB6	TLK1	0.449403509417124	undirected	NA	NA
DNAJB6	LRBA	0.446376788732534	undirected	NA	NA
YWHAE	CLCN3	0.434218569865641	undirected	NA	NA
YWHAE	CORO1C	0.438135223248042	undirected	NA	NA
YWHAE	KCTD20	0.429649766229478	undirected	NA	NA
YWHAE	SSX2IP	0.45127921580414	undirected	NA	NA
YWHAE	PRDX6	0.442151374616039	undirected	NA	NA
YWHAE	MAX	0.448406113789359	undirected	NA	NA
YWHAE	RAP1B	0.431388332262322	undirected	NA	NA
YWHAE	PTPN12	0.447578647444891	undirected	NA	NA
YWHAE	MPP1	0.428744056794265	undirected	NA	NA
YWHAE	WDR44	0.429653072398773	undirected	NA	NA
YWHAE	MAP1LC3B	0.437013845693539	undirected	NA	NA
YWHAE	PRUNE1	0.443222148587597	undirected	NA	NA
YWHAE	MBNL1	0.439642516861898	undirected	NA	NA
YWHAE	ASAP1	0.426912493465598	undirected	NA	NA
YWHAE	YWHAZ	0.435588574049434	undirected	NA	NA
YWHAE	HOOK3	0.436928804594549	undirected	NA	NA
YWHAE	LIMS1	0.446742918304127	undirected	NA	NA
YWHAE	TLK1	0.450767716095626	undirected	NA	NA
YWHAE	LRBA	0.443240178180086	undirected	NA	NA
CLCN3	CORO1C	0.436063932466995	undirected	NA	NA
CLCN3	KCTD20	0.435893311319953	undirected	NA	NA
CLCN3	SSX2IP	0.452759919330767	undirected	NA	NA
CLCN3	PRDX6	0.440617042922706	undirected	NA	NA
CLCN3	MAX	0.447725710816046	undirected	NA	NA
CLCN3	RAP1B	0.436108467058731	undirected	NA	NA
CLCN3	PTPN12	0.446367123425965	undirected	NA	NA
CLCN3	MPP1	0.435918332040768	undirected	NA	NA
CLCN3	WDR44	0.431627681661259	undirected	NA	NA
CLCN3	MAP1LC3B	0.435936831951468	undirected	NA	NA
CLCN3	PRUNE1	0.445305806462754	undirected	NA	NA
CLCN3	MBNL1	0.442622862787882	undirected	NA	NA
CLCN3	ASAP1	0.429379623288463	undirected	NA	NA
CLCN3	YWHAZ	0.437880632821048	undirected	NA	NA
CLCN3	HOOK3	0.433843589967189	undirected	NA	NA
CLCN3	LIMS1	0.448983992232318	undirected	NA	NA
CLCN3	TLK1	0.448880291287735	undirected	NA	NA
CLCN3	LRBA	0.447005844136413	undirected	NA	NA
CORO1C	KCTD20	0.436966935388331	undirected	NA	NA
CORO1C	SSX2IP	0.447825789700963	undirected	NA	NA
CORO1C	PRDX6	0.439879681819527	undirected	NA	NA
CORO1C	MAX	0.443865950483075	undirected	NA	NA
CORO1C	RAP1B	0.442291048755151	undirected	NA	NA
CORO1C	PTPN12	0.442535383633638	undirected	NA	NA
CORO1C	MPP1	0.438604583310995	undirected	NA	NA
CORO1C	WDR44	0.434930963118305	undirected	NA	NA
CORO1C	MAP1LC3B	0.440009912645139	undirected	NA	NA
CORO1C	PRUNE1	0.439552451252838	undirected	NA	NA
CORO1C	MBNL1	0.44252237295213	undirected	NA	NA
CORO1C	ASAP1	0.435149439022601	undirected	NA	NA
CORO1C	YWHAZ	0.44050586428649	undirected	NA	NA
CORO1C	HOOK3	0.436472498783437	undirected	NA	NA
CORO1C	LIMS1	0.441386360749016	undirected	NA	NA
CORO1C	TLK1	0.444795770382907	undirected	NA	NA
CORO1C	LRBA	0.441317280390468	undirected	NA	NA
KCTD20	SSX2IP	0.451252409632733	undirected	NA	NA
KCTD20	PRDX6	0.444003277471526	undirected	NA	NA
KCTD20	MAX	0.447345453103591	undirected	NA	NA
KCTD20	RAP1B	0.430184100850114	undirected	NA	NA
KCTD20	PTPN12	0.449334291368164	undirected	NA	NA
KCTD20	MPP1	0.428894559384595	undirected	NA	NA
KCTD20	WDR44	0.427342907635986	undirected	NA	NA
KCTD20	MAP1LC3B	0.438517187789118	undirected	NA	NA
KCTD20	PRUNE1	0.443348434034027	undirected	NA	NA
KCTD20	MBNL1	0.442294433116506	undirected	NA	NA
KCTD20	ASAP1	0.422042376102923	undirected	NA	NA
KCTD20	YWHAZ	0.437128272629146	undirected	NA	NA
KCTD20	HOOK3	0.438164745606291	undirected	NA	NA
KCTD20	LIMS1	0.449439472624291	undirected	NA	NA
KCTD20	TLK1	0.453358005225351	undirected	NA	NA
KCTD20	LRBA	0.444433430035695	undirected	NA	NA
SSX2IP	PRDX6	0.455006386068765	undirected	NA	NA
SSX2IP	MAX	0.459046403875742	undirected	NA	NA
SSX2IP	RAP1B	0.454013677883725	undirected	NA	NA
SSX2IP	PTPN12	0.45860021270487	undirected	NA	NA
SSX2IP	MPP1	0.452917946767428	undirected	NA	NA
SSX2IP	WDR44	0.448905868446003	undirected	NA	NA
SSX2IP	MAP1LC3B	0.453032586987675	undirected	NA	NA
SSX2IP	PRUNE1	0.452010616101797	undirected	NA	NA
SSX2IP	MBNL1	0.459649567291532	undirected	NA	NA
SSX2IP	ASAP1	0.445746171595689	undirected	NA	NA
SSX2IP	YWHAZ	0.455167343423701	undirected	NA	NA
SSX2IP	HOOK3	0.448881632956661	undirected	NA	NA
SSX2IP	LIMS1	0.459480071304645	undirected	NA	NA
SSX2IP	TLK1	0.456926418147087	undirected	NA	NA
SSX2IP	LRBA	0.457136877652977	undirected	NA	NA
PRDX6	MAX	0.453881659176792	undirected	NA	NA
PRDX6	RAP1B	0.441382308724688	undirected	NA	NA
PRDX6	PTPN12	0.450751728340612	undirected	NA	NA
PRDX6	MPP1	0.447165725567835	undirected	NA	NA
PRDX6	WDR44	0.437438071520225	undirected	NA	NA
PRDX6	MAP1LC3B	0.441376485800743	undirected	NA	NA
PRDX6	PRUNE1	0.451796395750374	undirected	NA	NA
PRDX6	MBNL1	0.445085538774831	undirected	NA	NA
PRDX6	ASAP1	0.440369867081657	undirected	NA	NA
PRDX6	YWHAZ	0.442949274524384	undirected	NA	NA
PRDX6	HOOK3	0.44191026804983	undirected	NA	NA
PRDX6	LIMS1	0.450928000317723	undirected	NA	NA
PRDX6	TLK1	0.453482406961449	undirected	NA	NA
PRDX6	LRBA	0.448149143849442	undirected	NA	NA
MAX	RAP1B	0.449154478543851	undirected	NA	NA
MAX	PTPN12	0.455269717481165	undirected	NA	NA
MAX	MPP1	0.45222839252202	undirected	NA	NA
MAX	WDR44	0.44545881372327	undirected	NA	NA
MAX	MAP1LC3B	0.448331728371634	undirected	NA	NA
MAX	PRUNE1	0.454746636194048	undirected	NA	NA
MAX	MBNL1	0.45416572096836	undirected	NA	NA
MAX	ASAP1	0.442590129776515	undirected	NA	NA
MAX	YWHAZ	0.450695004870341	undirected	NA	NA
MAX	HOOK3	0.446641113416955	undirected	NA	NA
MAX	LIMS1	0.455746339889795	undirected	NA	NA
MAX	TLK1	0.455135420318063	undirected	NA	NA
MAX	LRBA	0.452881001984986	undirected	NA	NA
RAP1B	PTPN12	0.44777824769325	undirected	NA	NA
RAP1B	MPP1	0.428207362312132	undirected	NA	NA
RAP1B	WDR44	0.43261029807812	undirected	NA	NA
RAP1B	MAP1LC3B	0.43955664274822	undirected	NA	NA
RAP1B	PRUNE1	0.442241927449705	undirected	NA	NA
RAP1B	MBNL1	0.44248990232472	undirected	NA	NA
RAP1B	ASAP1	0.428136937975205	undirected	NA	NA
RAP1B	YWHAZ	0.438033416628039	undirected	NA	NA
RAP1B	HOOK3	0.437286950352341	undirected	NA	NA
RAP1B	LIMS1	0.447295256730711	undirected	NA	NA
RAP1B	TLK1	0.450717075704934	undirected	NA	NA
RAP1B	LRBA	0.446857510328046	undirected	NA	NA
PTPN12	MPP1	0.449101303957041	undirected	NA	NA
PTPN12	WDR44	0.44195917341509	undirected	NA	NA
PTPN12	MAP1LC3B	0.448203342500294	undirected	NA	NA
PTPN12	PRUNE1	0.452126249488741	undirected	NA	NA
PTPN12	MBNL1	0.453719724366131	undirected	NA	NA
